TimeFromStart (s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),GNSSVelxX (m/s),GNSSVelxY (m/s),GNSSVelxZ (m/s)
72.44,-0.0846626179,0.21929217039999999,-9.7097054124,,,
72.45,-0.1589503023,0.11136195389999999,-9.8601214588,,,
72.46,-0.11782458750000001,0.13583264080000002,-9.9492885172,,,
72.47,-0.005836970699999999,0.1979278168,-9.8239757121,,,
72.48,-0.06721037789999999,0.1023305464,-9.7182758152,,,
72.49,-0.2061240142,0.2009184798,-9.799890965200001,,,
72.5,-0.1693492639,0.15331170289999999,-9.918996691699999,,,
72.51,-0.0909835042,0.10975430490000002,-9.878582507399999,,,
72.52,-0.018826684399999998,0.223769783,-9.7011290491,,,
72.53,-0.1090232166,0.1522177714,-9.7632840276,,,
72.54,-0.1765413093,0.1011215034,-9.9517926574,,,
72.55,-0.0955786498,0.19601860549999997,-9.9005557597,,,
72.56,-0.0480068818,0.1242881524,-9.7296133637,,,
72.57,-0.1465668785,0.18370839530000002,-9.715253859799999,,,
72.58,-0.1461064327,0.19747947810000002,-9.8973847926,,,
72.59,-0.1150108757,0.07759816359999999,-9.9455244839,,,
72.6,-0.072380522,0.2025840571,-9.7349628806,,,
72.61,-0.08076726810000001,0.1899791765,-9.6693046391,,,
72.62,-0.1925678807,0.0962631719,-9.9370598793,,,
72.63,-0.128847349,0.2058870858,-9.974930435400001,,,
72.64,-0.0039970499,0.1407006639,-9.7650624812,,,
72.65,-0.0473588676,0.1013103756,-9.6625857055,,,
72.66,-0.1670740428,0.23637653790000002,-9.825617075,,,
72.67,-0.1753860968,0.10567902350000001,-9.9953942001,,,
72.68,-0.1147903386,0.1444497961,-9.8503418267,,,
72.69,-0.0026190652,0.2206198638,-9.626802057,,,
72.7,-0.1348148915,0.11786109539999999,-9.7936086357,,,
72.71,-0.17988960029999998,0.1555811497,-10.0266963243,,,
72.72,-0.07226727320000001,0.17587764890000002,-9.8965592682,,,
72.73,-0.04427768,0.0931438,-9.673782438,,,
72.74,-0.12373997599999999,0.2167042112,-9.678608924199999,,,
72.75,-0.1642826828,0.1686667907,-9.976977855,,,
72.76,-0.1512173447,0.09930821830000001,-10.0005120039,,,
72.77,-0.0420847879,0.22665576540000001,-9.6803277731,,,
72.78,-0.0771755294,0.1330353203,-9.6363499761,,,
72.79,-0.19055343,0.1343538868,-9.958317875899999,,,
72.8,-0.11248587399999999,0.21722370289999998,-9.9872231483,,,
72.81,-0.046235319999999996,0.1014497015,-9.752959013,,,
72.82,-0.048517060300000005,0.14139859700000001,-9.6331968904,,,
72.83,-0.1593343797,0.2329291543,-9.839002043,,,
72.84,-0.1890282962,0.0825406925,-10.0524254143,,,
72.85,-0.0808665471,0.1892208937,-9.8338603973,,,
72.86,-0.0061167397,0.18913428070000002,-9.6008680761,,,
72.87,-0.1571139204,0.10380743769999999,-9.7889818251,,,
72.88,-0.17579420240000002,0.19784492909999998,-9.9723488092,,,
72.89,-0.0965686457,0.1297829556,-9.9080756307,,,
72.9,-0.0430034444,0.1275820541,-9.7369849682,,,
72.91,-0.0822475122,0.25062670470000004,-9.6947774291,,,
72.92,-0.14873201730000002,0.0994438189,-9.944751113699999,,,
72.93,-0.1477675396,0.12365764709999999,-9.9625892937,,,
72.94,-0.0607591064,0.2387661254,-9.7044125199,,,
72.95,-0.12255179460000001,0.09972600960000001,-9.690683335100001,0.0031079892991861813,-0.0016762985599765648,0.002065645753860832
72.96,-0.1781927305,0.1765714842,-9.9028162658,,,
72.97,-0.0688826607,0.1773627358,-9.961889684199999,,,
72.98,-0.0272840232,0.0937199162,-9.8373867571,,,
72.99,-0.063352281,0.2120904392,-9.653788805000001,,,
73.0,-0.18722544189999998,0.1469906303,-9.804674238,,,
73.01,-0.2037811792,0.0897640304,-9.997633099600002,,,
73.02,-0.0648375542,0.2412164351,-9.822265803799999,,,
73.03,-0.021912342300000002,0.1327369246,-9.6580393612,,,
73.04,-0.15584788049999998,0.1463731634,-9.802326560000001,,,
73.05,-0.13939345949999998,0.19385757620000002,-9.9240668118,,,
73.06,-0.0877339335,0.07456708120000001,-9.9130496383,,,
73.07,-0.0600501837,0.1884940895,-9.736566245599999,,,
73.08,-0.1118738088,0.2221435076,-9.7041033208,,,
73.09,-0.1832777518,0.0693021284,-9.925916791,,,
73.1,-0.11759324700000001,0.1841127756,-9.9044904113,,,
73.11,-0.0501047762,0.1802304643,-9.7220495343,,,
73.12,-0.14172213849999998,0.1322036493,-9.7576059401,,,
73.13,-0.1398935798,0.2117462223,-9.9030084908,,,
73.14,-0.0692710222,0.1154249418,-9.9343396723,,,
73.15,-0.0342305721,0.12712663740000002,-9.8084710538,,,
73.16,-0.071196066,0.22937839389999998,-9.6579566598,,,
73.17,-0.2206254518,0.1047041151,-9.856880456199999,,,
73.18,-0.1919209841,0.1514702919,-9.9649608135,,,
73.19,-0.042507421999999996,0.21771320610000003,-9.7792699933,,,
73.2,-0.0402750418,0.1100903261,-9.6962809563,,,
73.21,-0.130663428,0.1975890016,-9.8186321557,,,
73.22,-0.1469360548,0.1492107171,-9.941887855500001,,,
73.23,-0.094619015,0.084240915,-9.9219471216,,,
73.24,-0.033847239700000004,0.22311003410000002,-9.6830256283,,,
73.25,-0.1317979652,0.1713005709,-9.7295284271,,,
73.26,-0.1886572572,0.0892285199,-9.9753215909,,,
73.27,-0.10566524000000001,0.2151263645,-9.882172197100001,,,
73.28,-0.0597331615,0.1262377831,-9.6829757094,,,
73.29,-0.1211037743,0.1641960698,-9.7232557833,,,
73.3,-0.1469230163,0.2028813353,-9.9580042064,,,
73.31,-0.0960413308,0.10984129040000001,-10.0235164165,,,
73.32,-0.012298485699999999,0.15744863779999999,-9.730125963699999,,,
73.33,-0.0470003084,0.1594930771,-9.575290978,,,
73.34,-0.228936947,0.1026095706,-9.9073372781,,,
73.35,-0.20247080830000003,0.2068279078,-10.0219249725,,,
73.36,-0.0637143792,0.1535065356,-9.768474101999999,,,
73.37,-0.0171411768,0.1249439898,-9.6302628517,,,
73.38,-0.09910910160000001,0.22505165540000002,-9.8306626081,,,
73.39,-0.1735547441,0.11153313100000001,-10.061147809,,,
73.4,-0.11983568550000001,0.1383706811,-9.9005334079,,,
73.41,-0.0169666469,0.1863712328,-9.5894113183,,,
73.42,-0.1314543071,0.13435649449999998,-9.7064934671,,,
73.43,-0.19242687849999998,0.172742072,-10.0034147501,,,
73.44,-0.1144863549,0.1628359663,-9.923966973999999,,,
73.45,-0.0739963667,0.1281279954,-9.6781715751,,,
73.46,-0.0781347917,0.208953931,-9.6722096205,,,
73.47,-0.1485803979,0.14926641019999998,-9.9834606051,,,
73.48,-0.1235660049,0.14536156090000002,-10.0440591574,,,
73.49,-0.0025037674,0.1835739124,-9.7092472017,,,
73.5,-0.048046928700000005,0.1006042468,-9.5720037818,,,
73.51,-0.2185413381,0.1670243102,-9.8580189049,,,
73.52,-0.179729599,0.1781279105,-10.0314676762,,,
73.53,-0.10088084959999999,0.1309236395,-9.8408564925,,,
73.54,-0.0089971341,0.1884527388,-9.6297644079,,,
73.55,-0.0944171043,0.17848367569999998,-9.7793407738,,,
73.56,-0.1865582424,0.1130275312,-10.028228908800001,,,
73.57,-0.096435094,0.180004898,-9.9085316062,,,
73.58,-0.037058439900000004,0.1425538096,-9.6481978893,,,
73.59,-0.1413110527,0.1563295606,-9.7126685083,,,
73.6,-0.1599654439,0.1887008431,-9.957319498099999,,,
73.61,-0.12958719159999998,0.0999582815,-9.9456883967,,,
73.62,-0.06463080060000001,0.1722650486,-9.7203090787,,,
73.63,-0.0744365097,0.2025129041,-9.6692092717,,,
73.64,-0.1718222979,0.1179344836,-9.9427036941,,,
73.65,-0.110074121,0.1884639147,-9.9969163537,,,
73.66,-0.0166255966,0.1514080795,-9.7660750151,,,
73.67,-0.0807383971,0.103762548,-9.660739451600001,,,
73.68,-0.1971352613,0.2134971088,-9.8300069571,,,
73.69,-0.1676518354,0.1096879947,-9.9592000246,,,
73.7,-0.086794229,0.1386090997,-9.8469123244,,,
73.71,-0.006277486,0.23380310740000002,-9.6710175276,,,
73.72,-0.11876168429999999,0.12761558169999998,-9.7958885133,,,
73.73,-0.1883851248,0.14324745860000002,-9.966018796,,,
73.74,-0.0754423381,0.1777704689,-9.9032446742,,,
73.75,-0.051829958100000004,0.11494437930000001,-9.7241796553,,,
73.76,-0.1365315053,0.2172255656,-9.702043980400001,,,
73.77,-0.14510488840000002,0.1325832563,-9.897610545200001,,,
73.78,-0.1329278457,0.0954791845,-9.9360391498,,,
73.79,-0.055966520400000004,0.2282356611,-9.748886525600001,,,
73.8,-0.0830436067,0.1492900657,-9.6973843873,,,
73.81,-0.18429699119999998,0.1345023396,-9.9370062351,,,
73.82,-0.0934885757,0.2188563114,-9.9648080766,,,
73.83,-0.0354059011,0.09025334730000001,-9.7658105195,,,
73.84,-0.0936919765,0.1643746975,-9.6357375383,,,
73.85,-0.1781973871,0.19800418520000002,-9.8445780575,,,
73.86,-0.1817515003,0.0930776761,-10.0264117122,,,
73.87,-0.0632412673,0.2020384884,-9.8343320191,,,
73.88,-0.0004800036,0.1627834397,-9.617383033,,,
73.89,-0.1667883131,0.1254571485,-9.8078891635,,,
73.9,-0.2005202463,0.20272524560000002,-9.9849484861,,,
73.91,-0.090708019,0.12007559420000001,-9.8830334842,,,
73.92,-0.033572127,0.11821164519999999,-9.6904054284,,,
73.93,-0.0648325251,0.2473318717,-9.714319557,,,
73.94,-0.1594191301,0.0918701233,-9.987294673900001,,,
73.95,-0.1598678413,0.1381855342,-9.956546127800001,-0.005131950934210275,-0.00607572476159569,0.0014679126490866044
73.96,-0.0556515472,0.2080386272,-9.6619151533,,,
73.97,-0.10298247220000001,0.1115634921,-9.669544547800001,,,
73.98,-0.1594729605,0.1922506723,-9.9557876587,,,
73.99,-0.0756688358,0.1854462433,-10.011918097699999,,,
74.0,-0.0321824074,0.0823615061,-9.7826987505,,,
74.01,-0.049105467,0.18794628559999998,-9.590870887,,,
74.02,-0.2038225299,0.1602586242,-9.8389424384,,,
74.03,-0.237677223,0.1120269182,-10.0740998983,,,
74.04,-0.0742953212,0.2375108888,-9.8108492792,,,
74.05,0.0173188731,0.1076593879,-9.592677652799999,,,
74.06,-0.1062944415,0.1570751774,-9.7853533924,,,
74.07,-0.1710539567,0.21265277170000002,-10.0125603378,,,
74.08,-0.1496322337,0.07828901869999999,-9.9575273693,,,
74.09,-0.062120327499999996,0.1810073736,-9.6689268947,,,
74.1,-0.0606421323,0.209845393,-9.6467614174,,,
74.11,-0.1717902604,0.0827439071,-10.0019067526,,,
74.12,-0.12638064799999998,0.1960959053,-9.9725857377,,,
74.13,-0.0490657927,0.1631829771,-9.6738643944,,,
74.14,-0.11124777370000001,0.1098750043,-9.6599087119,,,
74.15,-0.17597487890000002,0.24286040570000003,-9.928519278800001,,,
74.16,-0.12260171349999999,0.1314997557,-10.048477351699999,,,
74.17,-0.0373244256,0.1268928754,-9.8024539649,,,
74.18,4.45172e-05,0.18825138689999998,-9.5530189574,,,
74.19,-0.1863844576,0.1092763501,-9.8196700215,,,
74.2,-0.211122795,0.1683348673,-10.0545607507,,,
74.21,-0.08272583950000001,0.2013651421,-9.8400071263,,,
74.22,-0.0386232481,0.1096263411,-9.6640445292,,,
74.23,-0.10914708249999999,0.217407546,-9.749545902,,,
74.24,-0.1521989587,0.1519331592,-9.9435448647,,,
74.25,-0.1356534543,0.0886099355,-9.949015826,,,
74.26,-0.0324964494,0.21115650889999998,-9.70248878,,,
74.27,-0.0867493392,0.15666167020000002,-9.6856936812,,,
74.28,-0.1809311914,0.1305961865,-9.946997463699999,,,
74.29,-0.1121668029,0.1794166747,-9.9276185036,,,
74.3,-0.0775476859,0.1268768567,-9.7747012973,,,
74.31,-0.0975763367,0.1919243368,-9.6898414195,,,
74.32,-0.1452879864,0.1853641006,-9.839353710400001,,,
74.33,-0.1269724104,0.0941235514,-9.9876865745,,,
74.34,-0.0255105988,0.1856135088,-9.8404116929,,,
74.35,-0.044802573400000004,0.1565785962,-9.6554808319,,,
74.36,-0.2092087409,0.1090446371,-9.8319247365,,,
74.37,-0.15755778880000001,0.1817256096,-9.937454015,,,
74.38,-0.0816075073,0.1440243679,-9.8435200751,,,
74.39,-0.056267896399999996,0.15620569469999998,-9.7151085734,,,
74.4,-0.1269204426,0.21970102100000002,-9.7531475127,,,
74.41,-0.1755131292,0.0923130603,-9.9444143474,,,
74.42,-0.0780275033,0.14658997529999998,-9.9351748824,,,
74.43,-0.0153953195,0.1887738588,-9.724639356099999,,,
74.44,-0.1451937365,0.1376911881,-9.7359284759,,,
74.45,-0.1791987452,0.16201137329999998,-9.891857206800001,,,
74.46,-0.11897458459999999,0.1375788706,-9.877236187500001,,,
74.47,-0.077002676,0.1408012467,-9.7869075835,,,
74.48,-0.0888246985,0.2348899608,-9.727258235199999,,,
74.49,-0.13882032360000002,0.1269234228,-9.8859660327,,,
74.5,-0.10969842549999999,0.1373059931,-9.9427074194,,,
74.51,-0.0214906395,0.1757984865,-9.775693714600001,,,
74.52,-0.1027658465,0.1224525156,-9.6912644804,,,
74.53,-0.18972473920000002,0.1871259767,-9.861099719999999,,,
74.54,-0.1249924186,0.15726200070000002,-9.9205866456,,,
74.55,-0.0596754195,0.1298172283,-9.8423801363,,,
74.56,-0.053489202400000005,0.20862889939999998,-9.6995346248,,,
74.57,-0.14748348619999999,0.1720536384,-9.7769141197,,,
74.58,-0.2024231246,0.1072849962,-9.9574439228,,,
74.59,-0.061707751600000006,0.1963408431,-9.8909981549,,,
74.6,-0.0095693387,0.1282822224,-9.7064003348,,,
74.61,-0.1293731737,0.1809919137,-9.7725071013,,,
74.62,-0.14852153839999999,0.15201492930000002,-9.9267736077,,,
74.63,-0.1519422862,0.11083743300000001,-9.8946988583,,,
74.64,-0.080634834,0.1919738832,-9.7157604992,,,
74.65,-0.1056706416,0.1869728672,-9.6879951656,,,
74.66,-0.1650158199,0.12047699419999999,-9.9636033177,,,
74.67,-0.0696269737,0.1941434923,-9.965416789099999,,,
74.68,6.23986e-05,0.1139562461,-9.736838191699999,,,
74.69,-0.11500640539999998,0.1369219157,-9.674718976000001,,,
74.7,-0.19082481739999999,0.2027021488,-9.897094965,,,
74.71,-0.179588038,0.1123428228,-9.9672168493,,,
74.72,-0.06229671999999999,0.17057711960000002,-9.7777500749,,,
74.73,-0.0191757441,0.1789467293,-9.6112623811,,,
74.74,-0.1610984909,0.1421924564,-9.8423674703,,,
74.75,-0.1740854117,0.1656614128,-10.0212067366,,,
74.76,-0.0591879652,0.1478675636,-9.8742574453,,,
74.77,-0.0261323497,0.11944378490000002,-9.683919698,,,
74.78,-0.1189742121,0.23337469900000002,-9.741501510099999,,,
74.79,-0.1640040311,0.09193680600000001,-9.9557042122,,,
74.8,-0.14879124940000002,0.1361338305,-9.8934791982,,,
74.81,-0.0532951148,0.2186970552,-9.6754267812,,,
74.82,-0.1234983909,0.1368438709,-9.7404837608,,,
74.83,-0.1610979321,0.1813141513,-9.9901877344,,,
74.84,-0.06422362640000001,0.1871596905,-9.940363466700001,,,
74.85,-0.0247914315,0.0844672264,-9.750662744,,,
74.86,-0.10770055230000002,0.2023273846,-9.6552588046,,,
74.87,-0.1770065981,0.1567404601,-9.883133321999999,,,
74.88,-0.1773288357,0.1034391928,-9.978701919299999,,,
74.89,-0.0424794824,0.2379119163,-9.779609739800001,,,
74.9,-0.0611223222,0.1254105824,-9.652350843,,,
74.91,-0.1862548175,0.16218832460000002,-9.834460914100001,,,
74.92,-0.1331774401,0.17587112959999998,-9.9318303168,,,
74.93,-0.0548271404,0.09554400460000001,-9.8869234324,,,
74.94,-0.0423086778,0.1999117201,-9.7294010222,,,
74.95,-0.1197850215,0.2011550358,-9.761647135,0.0005865164201676518,-0.0079429063810498,-0.000228134793562256
74.96,-0.1817932236,0.0482570351,-9.9247485399,,,
74.97,-0.13277212859999998,0.2043386688,-9.8663963377,,,
74.98,-0.056302914200000005,0.1770207542,-9.7211204469,,,
74.99,-0.1576425391,0.1402966562,-9.7712472081,,,
75.0,-0.09970589310000001,0.1989118522,-9.9035739899,,,
75.01,-0.0339345977,0.0968275534,-9.9276781082,,,
75.02,-0.0536048727,0.1532247174,-9.8026335239,,,
75.03,-0.14455056519999998,0.2151338151,-9.7092695534,,,
75.04,-0.2088058507,0.0775214226,-9.8826281726,,,
75.05,-0.13611203759999999,0.17619299470000002,-9.897416085000001,,,
75.06,-0.010442733000000001,0.19481963249999998,-9.7591012716,,,
75.07,-0.11409277790000001,0.1114787417,-9.7378879786,,,
75.08,-0.1658318448,0.2192871412,-9.836819768,,,
75.09,-0.1028321567,0.10790898230000001,-9.924077242600001,,,
75.1,-0.0680196972,0.1251511159,-9.890156984299999,,,
75.11,-0.051141338200000004,0.2581033623,-9.7165644169,,,
75.12,-0.1576052862,0.1132512349,-9.782680124,,,
75.13,-0.1700062188,0.1017246279,-9.8840162158,,,
75.14,-0.06391908389999999,0.2149376785,-9.806583076699999,,,
75.15,-0.088296266,0.133874442,-9.7663998604,,,
75.16,-0.1658756169,0.20318177989999997,-9.8217025399,,,
75.17,-0.0925270782,0.16819461019999998,-9.8879724741,,,
75.18,-0.056353764400000006,0.07791015670000001,-9.8990343511,,,
75.19,-0.0431712688,0.217458955,-9.7275435925,,,
75.2,-0.1480201143,0.1543313148,-9.7423098981,,,
75.21,-0.20834521860000002,0.1006008941,-9.925229847399999,,,
75.22,-0.0928236113,0.2297578147,-9.8734140396,,,
75.23,-0.033632849199999995,0.11638923319999998,-9.75131616,,,
75.24,-0.1360002789,0.1660574111,-9.738279133999999,,,
75.25,-0.1633288222,0.1997437095,-9.8740383983,,,
75.26,-0.1157864812,0.0650362985,-9.9711470306,,,
75.27,-0.0407228217,0.19093788,-9.7949430346,,,
75.28,-0.043739748099999996,0.2033272525,-9.664287418099999,,,
75.29,-0.192837033,0.0777151377,-9.9087059498,,,
75.3,-0.1628786209,0.1977953827,-9.945049881900001,,,
75.31,-0.06471014929999999,0.1401731628,-9.755653888,,,
75.32,-0.0896159501,0.1306699472,-9.6758641303,,,
75.33,-0.13197659280000001,0.24064274040000003,-9.8327621818,,,
75.34,-0.11810659200000001,0.1006709295,-9.9994853139,,,
75.35,-0.060685159399999994,0.1343544456,-9.860765934,,,
75.36,-0.0125139937,0.19532085859999998,-9.6233345568,,,
75.37,-0.17383767990000001,0.10390951070000001,-9.8050460219,,,
75.38,-0.1972980564,0.1850923407,-9.9966004491,,,
75.39,-0.0770566927,0.1867843675,-9.8503910005,,,
75.4,-0.0487795071,0.094276102,-9.6753135324,,,
75.41,-0.10641718979999999,0.23113747590000003,-9.7020432353,,,
75.42,-0.179094437,0.1454487327,-9.961957484500001,,,
75.43,-0.1476738486,0.10584926929999999,-10.024408251,,,
75.44,-0.0108193599,0.2219956135,-9.724732488399999,,,
75.45,-0.0582924054,0.137605879,-9.6433930099,,,
75.46,-0.19837541039999998,0.1396555337,-9.9130123854,,,
75.47,-0.1578034717,0.1928999904,-9.9409505725,,,
75.48,-0.1053051907,0.11493320339999999,-9.7729504108,,,
75.49,-0.05920193509999999,0.18908641069999998,-9.6555300057,,,
75.5,-0.1200087252,0.2007564297,-9.8633542657,,,
75.51,-0.1414548489,0.1009581494,-10.061658918900001,,,
75.52,-0.0343088032,0.18148123049999998,-9.8308108747,,,
75.53,-0.0390216679,0.1331794891,-9.5929309726,,,
75.54,-0.19788404459999998,0.1272832858,-9.7980283201,,,
75.55,-0.1643882948,0.2063268563,-9.9872559309,,,
75.56,-0.08518900139999999,0.1329002785,-9.903881698800001,,,
75.57,-0.0290613592,0.1494569588,-9.7066700459,,,
75.58,-0.0854115875,0.21675133610000002,-9.689378738399999,,,
75.59,-0.19869206009999998,0.0914379896,-9.933873265999999,,,
75.6,-0.13589131410000002,0.1546449843,-9.966998547300001,,,
75.61,-0.0225001932,0.1843290287,-9.7277797759,,,
75.62,-0.0727722363,0.1264421153,-9.7005590796,,,
75.63,-0.15739890510000001,0.1854644972,-9.8734617233,,,
75.64,-0.1618610579,0.11437459620000001,-9.934062510699999,,,
75.65,-0.1111527788,0.1390678692,-9.8326422274,,,
75.66,-0.0728458108,0.23930331230000002,-9.6582315862,,,
75.67,-0.1447576913,0.12438109839999999,-9.8398730159,,,
75.68,-0.1159839216,0.1398602384,-9.990761429099999,,,
75.69,-0.0042052936,0.1843677717,-9.8343037069,,,
75.7,-0.0815585197,0.11179185239999999,-9.687989205100001,,,
75.71,-0.2142987913,0.1927010599,-9.8044626415,,,
75.72,-0.1595156151,0.1470945659,-9.9212318659,,,
75.73,-0.0815989391,0.1364039141,-9.8855212331,,,
75.74,-0.0206634388,0.2037191531,-9.7078844905,,,
75.75,-0.1225763815,0.1557033393,-9.7236990929,,,
75.76,-0.18544158670000002,0.11999605919999999,-9.9230580032,,,
75.77,-0.0765290053,0.1760855201,-9.9251329899,,,
75.78,-0.0411903457,0.1339597511,-9.779715538,,,
75.79,-0.12423134179999999,0.20575297529999997,-9.7343161702,,,
75.8,-0.13457926690000002,0.15039498680000002,-9.822614491,,,
75.81,-0.1540209982,0.0798333378,-9.8855040967,,,
75.82,-0.072819175,0.21312569729999997,-9.817237407,,,
75.83,-0.1062117401,0.2051230287,-9.736779332200001,,,
75.84,-0.16370191010000001,0.1265976462,-9.8853945732,,,
75.85,-0.0741517113,0.16875806029999998,-9.9067263305,,,
75.86,-0.0123141319,0.1300752047,-9.8051548004,,,
75.87,-0.1073626685,0.15070213699999999,-9.7356334329,,,
75.88,-0.1753711957,0.1936811837,-9.804777055999999,,,
75.89,-0.1709585893,0.09189638659999999,-9.8983742297,,,
75.9,-0.0719295756,0.1881578821,-9.868375957,,,
75.91,-0.0462755532,0.1877417671,-9.723918139899999,,,
75.92,-0.1676471788,0.1368185389,-9.7889564931,,,
75.93,-0.1390753197,0.1506771776,-9.9122598767,,,
75.94,-0.0524302886,0.1439602929,-9.8918326199,,,
75.95,-0.0350335584,0.1543389517,-9.7661331296,-0.0005690010167714476,0.00037138026463112456,0.007012516574194421
75.96,-0.13595687920000002,0.2188976621,-9.736000001399999,,,
75.97,-0.1802859711,0.0882597582,-9.9042348564,,,
75.98,-0.15532596740000001,0.1473011333,-9.9085353315,,,
75.99,-0.0407857791,0.21133252889999998,-9.717049449700001,,,
76.0,-0.11596287370000001,0.12146233349999999,-9.7181029618,,,
76.01,-0.1416683081,0.18543655750000002,-9.943185746700001,,,
76.02,-0.0729240419,0.1587996143,-9.9323175848,,,
76.03,-0.0508312078,0.10526868280000001,-9.7681358457,,,
76.04,-0.1034075278,0.20329353869999997,-9.682998806199999,,,
76.05,-0.17605310999999998,0.1496568206,-9.8895266652,,,
76.06,-0.1621840405,0.1217026147,-9.9600888789,,,
76.07,-0.0248774857,0.2077478683,-9.7591601312,,,
76.08,-0.0472811953,0.1123716938,-9.6529379487,,,
76.09,-0.1963402843,0.1890914398,-9.8502002656,,,
76.1,-0.1407101634,0.1670036349,-10.0048594177,,,
76.11,-0.0668886991,0.1117089647,-9.894425422,,,
76.12,-0.0045005228,0.2088557696,-9.676437825,,,
76.13,-0.1178456354,0.1685945201,-9.7401335835,,,
76.14,-0.2085784217,0.0864798145,-9.961771965,,,
76.15,-0.1398207503,0.2050537383,-9.8637849092,,,
76.16,-0.048564371499999995,0.1365937176,-9.670830517999999,,,
76.17,-0.13755670520000002,0.1678762841,-9.7701095045,,,
76.18,-0.1068893704,0.2154230839,-9.988962858899999,,,
76.19,-0.0787837373,0.0878352614,-9.958171844499999,,,
76.2,-0.049695553,0.1650886494,-9.711650759,,,
76.21,-0.1009000349,0.1864623162,-9.6336580813,,,
76.22,-0.2230489394,0.1036714646,-9.9213905632,,,
76.23,-0.1536277938,0.1930780592,-9.975022822600002,,,
76.24,-0.015841423,0.1725416514,-9.7676046193,,,
76.25,-0.0652957649,0.10941306830000001,-9.674852341400001,,,
76.26,-0.1533549163,0.2241452923,-9.8075121641,,,
76.27,-0.15403701690000002,0.0895490812,-9.9761642516,,,
76.28,-0.0868622155,0.14169792409999998,-9.8852351308,,,
76.29,-0.0009890645,0.22992619779999998,-9.6548497677,,,
76.3,-0.14977155949999998,0.1172309625,-9.7880065441,,,
76.31,-0.1726731542,0.1408833894,-9.9689401686,,,
76.32,-0.08815526380000001,0.1887781429,-9.861853718799999,,,
76.33,-0.0828351767,0.1183967921,-9.7164168954,,,
76.34,-0.14477967049999999,0.2246120712,-9.7420170903,,,
76.35,-0.11833532479999999,0.1499840873,-9.9231034517,,,
76.36,-0.0867528783,0.0844441296,-9.9495358765,,,
76.37,-0.0217843786,0.2210711828,-9.7366809845,,,
76.38,-0.1237846795,0.1342035714,-9.7216650844,,,
76.39,-0.20486318969999998,0.1217583078,-9.9163755774,,,
76.4,-0.1036744448,0.2107430017,-9.8859921098,,,
76.41,-0.0533284561,0.1072171959,-9.7855195403,,,
76.42,-0.1133168,0.2008059761,-9.6979886293,,,
76.43,-0.16294828379999998,0.19331778170000002,-9.8079651594,,,
76.44,-0.1281870413,0.0478206173,-9.966647625,,,
76.45,-0.0357137964,0.2233920386,-9.8806641996,,,
76.46,-0.0323254586,0.1900376636,-9.7062699497,,,
76.47,-0.1791287097,0.0868722738,-9.8104119301,,,
76.48,-0.1584766316,0.1901436481,-9.8598375916,,,
76.49,-0.0856056751,0.11705457000000001,-9.852916002299999,,,
76.5,-0.10388008089999999,0.1768099028,-9.7581446171,,,
76.51,-0.1315519097,0.2420803299,-9.7778961062,,,
76.52,-0.1206774148,0.0638056488,-9.9223144352,,,
76.53,-0.055619323400000004,0.1664882409,-9.888615459199999,,,
76.54,-0.0289047108,0.1920714858,-9.723696112599999,,,
76.55,-0.1769643161,0.1088568824,-9.7950607538,,,
76.56,-0.1653523999,0.1968558645,-9.8972029984,,,
76.57,-0.0643566193,0.1512015122,-9.8587051034,,,
76.58,-0.0763639749,0.11510996849999999,-9.789236635,,,
76.59,-0.13307387710000002,0.249998807,-9.7111754119,,,
76.6,-0.1738568651,0.10082850930000001,-9.8544605076,,,
76.61,-0.1161597553,0.11389571009999999,-9.9408254027,,,
76.62,0.011818482699999999,0.21974814590000002,-9.8045833409,,,
76.63,-0.0794341729,0.12707932619999998,-9.7447380424,,,
76.64,-0.1730717602,0.16403644109999999,-9.8656825721,,,
76.65,-0.151577394,0.1577217015,-9.8744481802,,,
76.66,-0.10403654309999999,0.0998394447,-9.8259754479,,,
76.67,-0.0851759629,0.2286519622,-9.6892245114,,,
76.68,-0.12146196100000001,0.1728098723,-9.8214939237,,,
76.69,-0.1350447419,0.082993129,-9.9816791713,,,
76.7,-0.023963300899999998,0.2147463849,-9.840805828599999,,,
76.71,-0.0595280842,0.11949165490000001,-9.690028429,,,
76.72,-0.200606673,0.1546155545,-9.846837818600001,,,
76.73,-0.15176663869999998,0.20281819159999998,-9.9336780608,,,
76.74,-0.0776780711,0.10641495459999999,-9.8545014858,,,
76.75,-0.046665963600000006,0.1625381294,-9.6749223769,,,
76.76,-0.1385865617,0.21554098929999999,-9.7045607865,,,
76.77,-0.20584741139999999,0.07358379079999999,-9.9857904017,,,
76.78,-0.095954159,0.201800256,-9.9566355348,,,
76.79,0.016685946299999997,0.1696761581,-9.7343817353,,,
76.8,-0.091972755,0.128771353,-9.727738052600001,,,
76.81,-0.1591717708,0.20298527090000001,-9.8769918084,,,
76.82,-0.1795535791,0.1052217442,-9.9084317684,,,
76.83,-0.10595283239999999,0.1556202653,-9.7701832652,,,
76.84,-0.0738415809,0.2348057693,-9.6417717636,,,
76.85,-0.1367734629,0.11417082279999999,-9.924121201,,,
76.86,-0.1063192147,0.1603569719,-10.0254669785,,,
76.87,-0.0087860964,0.177781831,-9.7760803998,,,
